spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,Day_name,Month_name,Year_name
6l8AiDMKX10Nu2IZJcPb4i,02-08-2013,windows,279013,In Your Light,Gotye,Making Mirrors,trackdone,trackdone,FALSE,FALSE,Fri,Aug,2013
0BfqSrePPCaJfpBGDC4ZXX,02-08-2013,windows,162333,Up All Night,Alex Clare,The Lateness Of the Hour,trackdone,trackdone,FALSE,FALSE,Fri,Aug,2013
44psOy0D0SP8rcIiUgKgBs,02-08-2013,windows,47498,Tightrope,WALK THE MOON,Walk The Moon,trackdone,unknown,FALSE,TRUE,Fri,Aug,2013
7hR5toSPEgwFZ78jfHdANM,02-08-2013,windows,9690,Half of My Heart,John Mayer,Battle Studies,unknown,fwdbtn,FALSE,TRUE,Fri,Aug,2013
4Tw9JYF9HOuPRyccNWMgwf,02-08-2013,windows,265087,The Hardest Part,Coldplay,X&Y,fwdbtn,trackdone,FALSE,FALSE,Fri,Aug,2013
7bPzdvmHk0YjhgZWuvEVQj,02-08-2013,windows,210066,Wonderful World,James Morrison,Undiscovered,trackdone,trackdone,FALSE,FALSE,Fri,Aug,2013
64i1dyG9Td5z5Q0TCG17Pb,04-08-2013,windows,132408,Secret,Maroon 5,Songs About Jane,trackdone,unknown,FALSE,TRUE,Sun,Aug,2013
1OI3ZMcABE1U7hnhf9BENL,17-08-2013,windows,1023,Bel Air,Lana Del Rey,Paradise,appload,popup,FALSE,TRUE,Sat,Aug,2013
487OPlneJNni3NWC8SYqhW,17-08-2013,windows,133517,Born To Die,Lana Del Rey,Born To Die - The Paradise Edition,popup,endplay,FALSE,TRUE,Sat,Aug,2013
6hIS1u7nuJmFE12rXAPMxm,07-09-2013,windows,44691,Every Storm (Runs Out Of Rain),Gary Allan,Every Storm (Runs Out Of Rain),unknown,unknown,FALSE,TRUE,Sat,Sep,2013
7HS35r2OVvrj40GxdQqd6P,07-09-2013,windows,277693,Wheels,Foo Fighters,Wheels,unknown,trackdone,FALSE,FALSE,Sat,Sep,2013
5gSiCWxBylv4JliGnB5QP4,07-09-2013,windows,180840,Notion,Kings of Leon,Only By The Night,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
0HfposhDwt7IwwvNQGKm1e,07-09-2013,windows,239333,Flesh And Bone,The Killers,Battle Born,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
6mfkHv00I6jhHIn7EWHJ2N,07-09-2013,windows,205946,Just A Girl,No Doubt,The Singles Collection,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
5zsvG3RApT8qMVl7673FqF,07-09-2013,windows,194240,Shine On,The Kooks,Konk,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
6Ea4V80RXqJFBDuu6XH5IY,07-09-2013,windows,179813,Here It Goes Again,OK Go,Here It Goes Again,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
4Hff1IjRbLGeLgFgxvHflk,07-09-2013,windows,246133,DARE,Gorillaz,Demon Days,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
71WDMO5wjuyySTmrphqvta,07-09-2013,windows,153533,Under The Gun,The Killers,Sawdust,trackerror,trackdone,FALSE,FALSE,Sat,Sep,2013
7kzKAuUzOITUauHAhoMoxA,07-09-2013,windows,193506,Last Nite,The Strokes,Is This It,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
142qcQz5FUdXnpKan6bIx0,07-09-2013,windows,212493,Henrietta,The Fratellis,Costello Music,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
2BQJVwxDZEdGvBOeWrj34g,07-09-2013,windows,197120,Shut Your Eyes,Snow Patrol,Eyes Open,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
7FLVnDMOZXKRFgRM3C4aUG,07-09-2013,windows,372133,Hurricane,Thirty Seconds To Mars,This Is War,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
51inJOifIQ6J8aAXbNFIGM,07-09-2013,windows,229653,Violet Hill,Coldplay,Violet Hill,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
2Uf9WTBWMA8S9Lh3k3Rui6,07-09-2013,windows,208973,Ooh La,The Kooks,Inside In / Inside Out,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
6DknjcaA3qfX3iLqEV0H9k,07-09-2013,windows,193986,California - Tchad Blake Mix,Phantom Planet,Tormentoni TV,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
3iDK8BAaBUatPR84gdfa9g,07-09-2013,windows,266346,Such Great Heights,The Postal Service,Give Up,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
47uNJsq5dWelaF8prYbz26,07-09-2013,windows,231160,The Way It Was,The Killers,Battle Born,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
40SE4lxCPNibwbdw1zzWV5,07-09-2013,windows,141200,Dreaming of You,The Coral,Cheap Date,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
2CdpThHBkshWgwT4PsXs4k,07-09-2013,windows,216733,Everybody's Changing,Keane,Pure Rock Ballads,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
6LEJsHo21kCF3Bf1kpSN76,07-09-2013,windows,216400,Fans,Kings of Leon,Because Of The Times,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
5nHRIKsXDwUpse9gzrAxLR,07-09-2013,windows,195733,Oxford Comma,Vampire Weekend,Vampire Weekend,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
7kzKAuUzOITUauHAhoMoxA,07-09-2013,windows,193506,Last Nite,The Strokes,Is This It,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
1WYEDcS7WGjv0rG7rmMX3o,07-09-2013,windows,359546,Bitter Sweet Symphony,The Verve,This Is Music: The Singles 92-98,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
1Cwsd5xI8CajJz795oy4XF,07-09-2013,windows,300773,You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
4xanWVQIzdCf51mg8cd1cQ,07-09-2013,windows,267973,Times Like These,Foo Fighters,Greatest Hits,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
2POZhBDQfIxs0W1tYj0lJ4,07-09-2013,windows,255786,"Tonight, Tonight",The Smashing Pumpkins,Aeroplane Flies High,trackdone,trackdone,FALSE,FALSE,Sat,Sep,2013
79z9QkhHePTFsSeVw9uyj0,16-09-2013,windows,1020,Smile,Lily Allen,"Alright, Still",appload,endplay,FALSE,TRUE,Mon,Sep,2013
79z9QkhHePTFsSeVw9uyj0,17-09-2013,windows,165017,Smile,Lily Allen,"Alright, Still",appload,endplay,FALSE,FALSE,Tue,Sep,2013
4IIOKVxxQv7wTwM9lNw1Qj,07-01-2014,windows,76491,Awake Now,Parachute Youth,Can’t Get Better Than This,unknown,fwdbtn,FALSE,TRUE,Tue,Jan,2014
3IED76o87zKWeqBz3xB2mV,07-01-2014,windows,25227,Feel It,Karmon,Feel It EP,fwdbtn,unknown,FALSE,TRUE,Tue,Jan,2014
36RlHKPmB8uiS422NQWsTi,07-01-2014,windows,409333,Little Wing,Stevie Ray Vaughan,The Best Of,unknown,trackdone,FALSE,FALSE,Tue,Jan,2014
3Q58LPjRulTqYtlOX1DFVQ,07-01-2014,windows,171133,Walking By Myself - Remastered,Freddie King,The Best Of Freddie King: The Shelter Years,trackdone,trackdone,FALSE,FALSE,Tue,Jan,2014
5lmIYnlQtX87TBSo7A2eUI,07-01-2014,windows,196440,Wang Dang Sweet Poontang,Ted Nugent,The Essential Ted Nugent,trackdone,trackdone,FALSE,FALSE,Tue,Jan,2014
5u6NY07aBUk19C2UQNlkXv,07-01-2014,windows,32137,Midnight Man,James Gang,20th Century Masters: The Millennium Collection: Best Of Joe Walsh,trackdone,unknown,FALSE,TRUE,Tue,Jan,2014
70LanHtkhQMMOEnQEKWpRz,09-01-2014,windows,202133,When The Sun Goes Down,Arctic Monkeys,When The Sun Goes Down,unknown,trackdone,FALSE,FALSE,Thu,Jan,2014
3mqRLlD9j92BBv1ueFhJ1l,09-01-2014,windows,187400,Parklife,Blur,Blur: The Best Of,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
28WP0jPuEdz4HTFLIhCzrd,09-01-2014,windows,238026,Sleeping Lessons,The Shins,Wincing The Night Away,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
7eX5SypK35V8Y9d9pS6rWy,09-01-2014,windows,161100,I Can't Win,The Strokes,Room On Fire,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
3HrNkxybHgl7QqAvUDgFJ8,09-01-2014,windows,199013,Half in Love with Elizabeth,Mystery Jets,Twenty One,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
38P9wcqc8ntgjgybw63R9L,09-01-2014,windows,166933,End of a Century,Blur,Blur: The Best Of,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
1zOIE8GtP4i5X9RkkjTTX9,09-01-2014,windows,131731,She's Hearing Voices,Bloc Party,Bloc Party EP,trackdone,unknown,FALSE,TRUE,Thu,Jan,2014
1NA2NvAgCB4EfcBC8OHfuj,09-01-2014,windows,155256,Staying Up,The Neighbourhood,I Love You.,unknown,fwdbtn,FALSE,TRUE,Thu,Jan,2014
4ObATYHHvXXlJJQ4rPKU2s,09-01-2014,windows,192600,Wires,The Neighbourhood,I'm Sorry...,fwdbtn,trackdone,FALSE,FALSE,Thu,Jan,2014
4c3UlxxMNcLXzlpnqv77NZ,09-01-2014,windows,210653,Florida,Funeral Suits,Lily of the Valley,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
2P0iZC07LoSANmw8kEwPyh,09-01-2014,windows,203786,Pretty Young Thing,Blondfire,My Someday,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
4FmXk2knLzKdGYB9I3Y1lV,09-01-2014,windows,138706,Skeletons,JR JR,It's a Corporate World,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
0XDcSEkt3jxodb3wM3lguH,09-01-2014,windows,151200,Can You Tell,Ra Ra Riot,Ra Ra Riot,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
0kPWjVyvas9lc4oXakOiBj,09-01-2014,windows,158133,Swing Tree,Discovery,LP,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
5g3LLcKLTa2SRhjKoB8xGS,09-01-2014,windows,199426,Symptoms - EP Version,Atlas Genius,Through the Glass EP,trackdone,trackdone,FALSE,FALSE,Thu,Jan,2014
7FwvfMNbvWLWkGFk7SNWN3,09-01-2014,windows,128748,Flesh,Young Wonder,Young Wonder,trackdone,unknown,FALSE,TRUE,Thu,Jan,2014
5uqlDIAv2oIC18IdrKuHCE,09-01-2014,windows,6222,I Want to Hold Your Hand,The Beatles Recovered Band,30 Beatles Top Hits,unknown,endplay,FALSE,TRUE,Thu,Jan,2014
5v2kpxJJPVsxfY95tdq5rI,12-01-2015,android,268973,Why Georgia,John Mayer,Room For Squares,appload,trackdone,FALSE,FALSE,Mon,Jan,2015
2Nl1gIG2pJ1rSgdvFLlKNA,12-01-2015,android,292013,I Don't Trust Myself (With Loving You),John Mayer,Continuum,trackdone,trackdone,FALSE,FALSE,Mon,Jan,2015
0nS5Sgk5fMGT8dUC1L7OvG,12-01-2015,android,183039,Postcards,James Blunt,Moon Landing,trackdone,endplay,FALSE,TRUE,Mon,Jan,2015
7cpCU3Denug5NGZsSpQl8v,12-01-2015,android,31227,XO,John Mayer,XO,appload,trackdone,FALSE,FALSE,Mon,Jan,2015
5DiXcVovI0FcY2s0icWWUu,12-01-2015,android,272506,Mr. Jones,Counting Crows,August And Everything After,trackdone,trackdone,FALSE,FALSE,Mon,Jan,2015
0B7uZOwTqMBLhvbD3RIFLa,12-01-2015,android,229826,Love Somebody,Maroon 5,Overexposed,trackdone,trackdone,FALSE,FALSE,Mon,Jan,2015
6YgV0EF8xJMZz0Zm6BTaT4,12-01-2015,android,140526,This Love,Maroon 5,Songs About Jane,trackdone,appload,FALSE,TRUE,Mon,Jan,2015
0JmzkCi9xu32A1idZ6ROBX,12-01-2015,android,33142,Going Down - Remastered 2000,Freddie King,The Best Of Freddie King: The Shelter Years,appload,appload,FALSE,TRUE,Mon,Jan,2015
0J6mQxEZnlRt9ymzFntA6z,12-01-2015,android,4126,Livin' On A Prayer,Bon Jovi,Slippery When Wet,appload,fwdbtn,FALSE,TRUE,Mon,Jan,2015
5tVA6TkbaAH9QMITTQRrNv,12-01-2015,android,2554,Free Fallin',Tom Petty,Full Moon Fever,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
1KRpJeeB2JEG6AW6Uri3QX,12-01-2015,android,2579,Bohemian Rhapsody,Queen,A Night At The Opera,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
2nLtzopw4rPReszdYBJU6h,12-01-2015,android,8173,Numb,Linkin Park,Meteora,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
11LmqTE2naFULdEP94AUBa,12-01-2015,android,7690,Heart-Shaped Box,Nirvana,In Utero,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
7HKez549fwJQDzx3zLjHKC,12-01-2015,android,3700,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
07KHJvlYBeQVqrmifTEqEp,12-01-2015,android,10024,Dream On,Aerosmith,The Essential Aerosmith,fwdbtn,appload,FALSE,TRUE,Mon,Jan,2015
0pJadpPciuJt4EBM6HWM23,12-01-2015,android,22525,No Pasa Nada,Germán Montero,La Historia De Los Éxitos,appload,appload,FALSE,TRUE,Mon,Jan,2015
1CqPzQJ64nkRpHmPdqRl9R,12-01-2015,android,125025,Mujer de Piedra,Gerardo Ortiz,Archivos de Mi Vida,appload,appload,FALSE,TRUE,Mon,Jan,2015
6LiWpzzfRFdV0PYy4spwqn,12-01-2015,android,43867,Keep Your Heart,TV On The Radio,Nine Types of Light,appload,appload,FALSE,TRUE,Mon,Jan,2015
6KRSKwqtMf2ecDNKdeO5o6,12-01-2015,android,112488,All Right Now,Free,Gods Of Guitar,appload,appload,FALSE,TRUE,Mon,Jan,2015
60C8zGPTdAAmDshHnMuyfc,12-01-2015,android,180943,Pinball Wizard,The Who,Tommy,appload,trackdone,FALSE,FALSE,Mon,Jan,2015
5TnkpUQB46cLVuHfuPBiZw,12-01-2015,android,7941,Real Wild Child (Wild One),Iggy Pop,A Million In Prizes: Iggy Pop Anthology,trackdone,fwdbtn,FALSE,TRUE,Mon,Jan,2015
05NYcsjJwOYq4jIiKPVj9p,12-01-2015,android,3650,Hard To Handle,The Black Crowes,Shake Your Money Maker,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
1oojGBUxbMSrvrBnQ1DaBc,12-01-2015,android,2634,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,Gold,fwdbtn,fwdbtn,FALSE,TRUE,Mon,Jan,2015
632wpQN4nWLEvxUyGZxyLM,03-06-2015,android,5619,Behind Blue Eyes,The Who,Who's Next,clickrow,fwdbtn,FALSE,TRUE,Wed,Jun,2015
3ebrniHtOzNWigJhEkWguR,03-06-2015,android,2643,"Paranoid - Live at the NEC, Birmingham, UK - December 1997",Black Sabbath,Reunion,fwdbtn,fwdbtn,FALSE,TRUE,Wed,Jun,2015
3aoDEt6zSuYQ47gzarlaVo,03-06-2015,android,2504,Money - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon,fwdbtn,fwdbtn,FALSE,TRUE,Wed,Jun,2015
6FRwDxXsvSasw0y2eDArsz,03-06-2015,android,0,Sunshine Of Your Love,Cream,Disraeli Gears,fwdbtn,fwdbtn,FALSE,TRUE,Wed,Jun,2015
07KHJvlYBeQVqrmifTEqEp,03-06-2015,android,2043,Dream On,Aerosmith,The Essential Aerosmith,fwdbtn,fwdbtn,FALSE,TRUE,Wed,Jun,2015
1KRpJeeB2JEG6AW6Uri3QX,03-06-2015,android,2043,Bohemian Rhapsody,Queen,A Night At The Opera,fwdbtn,fwdbtn,FALSE,TRUE,Wed,Jun,2015
1GqlvSEtMx5xbGptxOTTyk,03-06-2015,android,303586,Peace of Mind,Boston,Boston,fwdbtn,trackdone,FALSE,FALSE,Wed,Jun,2015
61UuPxxYUvacEH6SHIK3sU,03-06-2015,android,84845,Brown Sugar - Remastered 2009,The Rolling Stones,Sticky Fingers,trackdone,endplay,FALSE,TRUE,Wed,Jun,2015
2AxCeJ6PSsBYiTckM0HLY7,03-06-2015,android,2553,Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,appload,endplay,TRUE,TRUE,Wed,Jun,2015
2AxCeJ6PSsBYiTckM0HLY7,04-06-2015,android,1531,Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,appload,endplay,TRUE,TRUE,Thu,Jun,2015
2AxCeJ6PSsBYiTckM0HLY7,04-06-2015,android,4597,Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,clickrow,fwdbtn,TRUE,TRUE,Thu,Jun,2015
5H6Jp0syB5yEPk7SWYdlmk,04-06-2015,android,200733,The Wind Cries Mary,Jimi Hendrix,Are You Experienced,fwdbtn,trackdone,TRUE,FALSE,Thu,Jun,2015
2zw9S48jHin7dxqhbelXEd,04-06-2015,android,352120,Ships Passing Through The Night,Jimi Hendrix,Valleys Of Neptune,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
29B1YhgEMfudHof8RJAlA4,04-06-2015,android,241346,"Little Wing - Live 10/12/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
1NQdUjsGz3J9d6da1YuXhm,04-06-2015,android,311840,Hey Joe - Live At Monterey,Jimi Hendrix,Live At Monterey,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
05Oj9OLLMJPm5pPN15plJJ,04-06-2015,android,228906,Lullaby For The Summer,Jimi Hendrix,Valleys Of Neptune,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
7aAholeRCIGZD1QhHYKDDq,04-06-2015,android,213933,Earth Blues,Jimi Hendrix,"People, Hell & Angels",trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
4LfMd7tiyo7y2nRUq9NTtc,04-06-2015,android,405786,Sunshine Of Your Love,Jimi Hendrix,Valleys Of Neptune,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
2AIbE0e6SEQih2jtslajNK,04-06-2015,android,461493,Hear My Train a Comin',Jimi Hendrix,Miami Pop Festival,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
1IxrhqDVsnCSWOShNWTVT1,04-06-2015,android,357093,Easy Blues,Jimi Hendrix,"People, Hell & Angels",trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
6ooxzFS76CKSy4eVF5jiSM,04-06-2015,android,242493,Valleys of Neptune,Jimi Hendrix,Valleys Of Neptune,trackdone,trackdone,TRUE,FALSE,Thu,Jun,2015
7uIZqOglmr3iseeG2doLTb,08-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Mon,Jun,2015
7uIZqOglmr3iseeG2doLTb,09-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Tue,Jun,2015
7uIZqOglmr3iseeG2doLTb,09-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Tue,Jun,2015
7uIZqOglmr3iseeG2doLTb,09-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Tue,Jun,2015
7uIZqOglmr3iseeG2doLTb,10-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Wed,Jun,2015
7uIZqOglmr3iseeG2doLTb,11-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Thu,Jun,2015
7uIZqOglmr3iseeG2doLTb,14-06-2015,android,0,"Purple Haze - Live 10/11/68 Winterland, San Francisco, CA",Jimi Hendrix,Winterland,appload,endplay,TRUE,TRUE,Sun,Jun,2015
3RkQ3UwOyPqpIiIvGVewuU,14-06-2015,android,1532,Mr. Tambourine Man,Bob Dylan,Bringing It All Back Home,appload,endplay,TRUE,TRUE,Sun,Jun,2015
1hIQPCM3oWXrpnXmgTDaKG,14-06-2015,android,436000,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,Sticky Fingers,clickrow,trackdone,TRUE,FALSE,Sun,Jun,2015
1ZS5HBMAmZk3gjFcedts66,14-06-2015,android,232533,Sway - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
5XXw0UOmMFf919EXBB6hfI,14-06-2015,android,247360,Brown Sugar,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
0fTPB8bEtlmxSH0xnuGamG,14-06-2015,android,254413,Honky Tonk Women - Live At The Roundhouse / 1971,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
01JYvQ6udfhUw9Jed9EzoK,14-06-2015,android,217093,Bitch - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
682gCKYRQyeRbXpb3ztDH7,14-06-2015,android,33994,Can't You Hear Me Knocking - Alternate Version,The Rolling Stones,Can't You Hear Me Knocking,trackdone,fwdbtn,TRUE,TRUE,Sun,Jun,2015
69sAT74H7DKRDmvh6S0uwE,14-06-2015,android,204080,Can't You Hear Me Knocking - Alternate Version,The Rolling Stones,Sticky Fingers,fwdbtn,trackdone,TRUE,FALSE,Sun,Jun,2015
5ugIMEa2lVMietOcgd29tD,14-06-2015,android,232756,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,fwdbtn,TRUE,TRUE,Sun,Jun,2015
5AYV2hpOtbj7K77rcRZzK7,14-06-2015,android,149211,(I Can't Get No) Satisfaction - Live At University Of Leeds / 1971,The Rolling Stones,Sticky Fingers,fwdbtn,endplay,TRUE,TRUE,Sun,Jun,2015
4T7wVGxTMOGUSbpKqSv8PQ,14-06-2015,android,272466,Rocks Off,The Rolling Stones,Exile On Main St,clickrow,trackdone,TRUE,FALSE,Sun,Jun,2015
1cZqIZswsUYDP3ffd7bqxp,14-06-2015,android,174440,Sweet Black Angel,The Rolling Stones,Exile On Main St,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
7EqJTr72H3UBlamTqfiOYY,14-06-2015,android,229440,Soul Survivor,The Rolling Stones,Exile On Main St,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
3T8JLJeS91ARf9ASSNh7Tp,14-06-2015,android,107733,Not Fade Away - Mono Version,The Rolling Stones,England's Newest Hit Makers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
66sRXnyAvpjUnwTw6Erad1,14-06-2015,android,142756,Rip This Joint,The Rolling Stones,Exile On Main St,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
3NabFNgdLUVYgSjqo07WKH,14-06-2015,android,256826,Torn And Frayed,The Rolling Stones,Exile On Main St,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
0oMlBW2iGyQwuWXfODS0GC,14-06-2015,android,274133,Stop Breaking Down,The Rolling Stones,Exile On Main St,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
6WvgizUMVUdPksmm7BMfnm,14-06-2015,android,233693,I Got The Blues - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
3w7hnMNX4zVZeBJ6LisTjT,14-06-2015,android,357200,Moonlight Mile - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
1EwNkqCFmvUfrUCQroMA8P,14-06-2015,android,205000,Before They Make Me Run,The Rolling Stones,Some Girls,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
2OYRnDofQGwP0ILEnQBVEy,14-06-2015,android,186760,Respectable,The Rolling Stones,Some Girls,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
3gwX9fGKdFczJwJK2MtvbL,14-06-2015,android,243133,Jumpin' Jack Flash - Live,The Rolling Stones,Get Yer Ya-Ya's Out! The Rolling Stones In Concert,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
74mpiRPDd2rFeBR1Yl60I3,14-06-2015,android,204573,Ventilator Blues,The Rolling Stones,Exile On Main Street,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
6xQWh3JNJGYTjXSgq7MYf8,14-06-2015,android,152186,Money,The Rolling Stones,The Rolling Stones,trackdone,trackdone,TRUE,FALSE,Sun,Jun,2015
66sRXnyAvpjUnwTw6Erad1,15-06-2015,android,0,Rip This Joint,The Rolling Stones,Exile On Main St,appload,trackdone,TRUE,FALSE,Mon,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,15-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Mon,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,16-06-2015,android,2554,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Tue,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,17-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Wed,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,17-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Wed,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,19-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Fri,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,19-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Fri,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,22-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Mon,Jun,2015
2wWWMCYZPFB8ywcyfwK1iL,22-06-2015,android,1532,Happy,The Rolling Stones,Exile On Main St,appload,endplay,TRUE,TRUE,Mon,Jun,2015
1HwDwWdJgbI23mGJpGqBL6,22-06-2015,android,193613,13 Ghosts II,Nine Inch Nails,Ghosts I-IV,clickrow,trackdone,TRUE,FALSE,Mon,Jun,2015
6yro7PoSqXaUJup5oILqg6,22-06-2015,android,39520,Alesund,Sun Kil Moon,On Tour: A Documentary - The Soundtrack,trackdone,endplay,TRUE,TRUE,Mon,Jun,2015
2KH16WveTQWT6KOG9Rg6e2,22-06-2015,android,8008,Eye of the Tiger,Survivor,Rocky IV,clickrow,fwdbtn,TRUE,TRUE,Mon,Jun,2015
47x0pTSmjMKvfuyLLQtHoa,22-06-2015,android,154255,Street Spirit (Fade Out),Radiohead,The Bends,fwdbtn,endplay,TRUE,TRUE,Mon,Jun,2015
5t9KYe0Fhd5cW6UYT4qP8f,22-06-2015,android,178395,Good Vibrations - Remastered 2001,The Beach Boys,Smiley Smile,clickrow,endplay,TRUE,TRUE,Mon,Jun,2015
5AuLuhe6LXvVod82HxJtXO,22-06-2015,android,24156,The Last Goodbye,Nicholas Payton,Payton's Place,clickrow,endplay,TRUE,TRUE,Mon,Jun,2015
